# key|value
9666|10542
51872|9067
58106|10189
35997|6933
40045|11541
37723|11156
74973|8815
73795|10704
52885|13264
32068|10000
10256|11566
9733|8024
45215|9254
62228|8763
87879|13882
42058|13658
22082|9260
12452|11657
62986|11208
90963|12391
7661|9780
68511|6926
43366|13892
58643|8283
32367|8751
47758|12614
5430|10669
78470|11240
37460|11025
91002|9173
65646|12390
10430|10318
51777|9432
3374|11032
36039|6351
73364|10838
93284|8252
3269|8880
97117|8521
41325|7730
88100|11332
89686|6018
6852|10880
90093|9389
24121|9669
93653|9917
17274|11147
52133|8141
87042|10845
71697|11047
80839|10021
19434|8177
6705|8935
13089|11973
94721|6801
32354|9707
51677|10755
30762|9868
69178|11426
57875|9897
13788|11754
2759|9171
12943|10096
606|10873
73960|7772
9044|10843
68655|10977
12315|7693
42783|10471
36701|8005
40672|6116
36526|6490
32702|8225
18297|9442
8367|3171
68681|11058
66228|10697
38441|13360
31323|12777
40916|13937
50613|10922
22251|11729
45098|7538
99107|12923
16196|8415
32763|13228
24448|3259
13840|11325
19186|12535
76945|10275
70039|7947
12177|7600
94903|2926
52342|6267
38177|7005
63514|6453
28419|8432
97637|10052
52259|10710
31657|6266
8859|8847
10689|11309
71249|13436
68873|11370
33404|15532
23909|7144
73651|7291
25979|12413
49604|11234
49792|10012
24365|9313
17963|10451
36428|3261
79010|9562
40205|8337
30994|11304
81810|11966
49510|11356
99691|10593
38083|10298
15203|8160
14585|10820
92395|7369
32764|10532
54595|6572
69940|11797
5242|10311
83382|6426
97393|7181
70123|11454
72479|10799
55532|11198
53625|10155
39497|10901
51545|6638
493|8092
18855|7027
61714|13445
94997|13577
85047|8343
13750|9037
37936|6137
60709|10473
28072|7873
19559|8075
85585|10014
76929|11309
81098|6573
17069|12071
56869|8347
21224|12990
8557|10870
31127|8994
1723|7377
52879|6821
19275|8508
80613|12221
1072|7251
35022|8118
8294|13467
84415|9646
85229|14970
17690|10514
18122|13549
5206|10610
12278|2769
80353|6180
65709|9822
81827|7379
42255|12418
40090|8705
87044|8476
26963|9180
3786|9881
31338|9833
73474|12740
47948|9318
29012|11060
51931|12815
78160|10544
44078|9239
80009|9930
54029|11681
8671|8364
64022|11574
43374|10324
4270|6088
71193|10826
16727|8702
2474|11894
43201|8446
83162|13737
66805|13742
26901|10208
46938|6412
79577|10787
64677|7640
26693|10123
29515|8949
28734|7214
29532|12359
22572|15807
24617|9597
78875|9332
83833|9084
50799|11843
50588|9644
69826|7531
20940|8363
98613|9200
44805|12368
56334|12917
78608|7033
28724|8805
61640|11524
91325|11816
78124|9457
52696|10027
26068|8018
50193|13107
27486|9824
20026|10736
41999|8126
91042|6536
82670|9888
51695|9300
13146|9891
11537|8247
3523|11437
97710|7413
29083|8391
55903|10281
73767|13030
39045|9864
20640|10086
56406|13035
12458|13084
11691|8180
81301|8402
82811|8869
16159|11988
79781|8039
27722|10389
59553|11984
50922|149
84405|8658
74134|9638
17263|8592
95053|10562
42047|9465
1121|8856
81548|10169
17929|8278
42346|10480
37727|12763
45812|10581
44177|8434
77763|7773
57625|7339
33759|8547
33549|10128
57943|8419
21673|11974
50996|2614
51700|7379
56706|10283
67180|11040
31694|9336
92673|8883
73359|13777
48257|10421
78580|8269
53191|12634
79535|8634
60251|11677
38932|13911
52723|13279
5748|13626
3006|10683
24278|8335
4188|16366
21205|10125
39514|8751
10542|6888
17967|5108
48422|10755
69542|12248
21865|9446
87932|11074
25497|8433
4053|10162
24619|9705
18895|9074
56816|8560
49680|8514
38234|10638
75251|8027
19388|8924
4466|7480
26372|10525
2600|10696
20698|12216
54086|12140
59397|9749
85986|11016
53591|12173
32975|7488
99555|11230
41789|11571
34264|8013
16610|10507
51388|9609
86269|9278
687|6429
39639|9139
60882|11913
37118|9186
49439|10408
76104|8946
36962|11299
19100|9381
50565|13353
51205|6521
25431|9209
89233|10557
10731|6328
76695|9869
75525|6386
93083|11370
80299|10291
29343|11065
61052|10711
62423|10671
46609|8243
65299|8608
36856|11674
78051|11600
97671|8148
57766|10642
74658|11578
34130|12916
35191|8260
29322|11500
91130|11382
72514|9109
86111|12321
90357|9746
29956|9421
47893|8521
21126|10412
39972|8601
37952|9396
36326|11959
19192|9493
31021|6618
49598|9207
39748|10868
43475|10599
77688|8654
82746|7071
5332|7758
39014|10827
39947|9573
35898|10607
62927|10344
13553|8355
74476|9639
11136|11543
51222|7998
36241|13309
80094|10057
9639|8882
5316|9111
38002|10382
42795|10673
88931|9118
91180|8925
9874|7076
5346|11278
54473|8236
54449|6906
89151|11311
73341|8890
9521|11132
83171|7177
78653|10971
58049|12351
2240|12021
57409|6107
72972|8469
3491|11306
30017|7550
59245|10686
22866|12937
90232|6789
81709|6318
36884|11000
32505|6464
27773|11251
54857|9259
53343|7330
25388|13171
84738|10249
79641|13013
91098|12318
68673|9658
36364|9600
91978|9592
40652|8455
60119|10491
33|4507
89803|10725
4544|8061
64193|6808
15146|10165
76003|13948
12226|11548
12822|6220
47183|8190
66560|7553
16679|9943
46992|12846
64105|8737
70660|11851
78372|10624
25550|14696
76217|12768
17363|11757
96598|6303
8166|7596
48305|8177
23203|16256
39751|12863
86322|8893
17246|10791
72915|7350
35763|10827
57968|13454
43899|7439
9056|9799
91647|9813
66061|10438
9205|10887
70042|6626
85594|9513
85713|11249
91271|9290
86523|9656
53574|13311
91576|6954
62458|10767
61056|7731
50693|9300
29809|11420
40462|13349
31412|6596
37455|11801
34758|7632
78154|11057
48674|10930
36383|10876
84409|6492
44291|12012
36778|16717
14338|9280
97816|17243
42365|7013
94110|11990
65535|6824
6087|13940
30479|9256
28361|10338
12367|12439
30992|11219
25655|12160
61327|12208
40969|7500
57532|12692
2248|9250
6336|8649
84896|9014
16841|11106
77014|10149
49919|8362
24935|9280
21553|8906
4542|13246
58616|10959
84323|10563
8727|8821
17986|7100
26001|12138
16368|9956
68616|7607
72136|11693
17954|9395
50338|10525
13701|10921
85258|10902
32127|10222
8443|11975
10009|8307
7471|8105
34346|11526
74477|9809
55143|11175
98873|11568
98303|7956
11505|11073
74127|7328
69518|10384
38079|6207
71757|10294
59320|11387
88866|6763
16488|10760
97556|8409
87357|8424
54094|12123
91216|11725
10518|10620
89576|9920
83903|17207
83328|6419
51704|8321
19322|9123
53973|10236
53422|9379
45180|10373
41984|8604
91710|13998
77488|11970
66124|11901
26443|9777
8083|9420
25649|13864
77111|13765
37214|9095
34513|11912
84431|8058
63807|19255
55560|8181
46508|6851
22568|11586
9116|9003
60336|10934
73872|10946
10598|7040
73311|13304
73776|13747
85468|9891
30888|8370
12995|2583
48173|6686
22501|11600
17055|9053
12637|9846
51014|11422
304|9854
5357|9865
5234|8568
24897|7709
65975|10949
66793|12067
49455|8291
16273|7968
48525|6029
71097|10407
33619|8830
97866|8496
12260|10645
35556|13530
74789|10844
46427|14708
51469|9260
96471|9871
60591|11255
15346|10411
59061|10420
42046|19955
92424|10310
9611|11136
70714|10848
50296|12060
14920|11955
17710|12448
15053|6105
88451|8900
38381|9940
69035|6054
17528|9316
2283|7264
71353|10030
95|8287
99192|10619
65786|10465
2807|11375
44110|8066
58834|9095
67774|12383
68832|11757
26273|6419
92009|8518
38501|7705
22103|13131
2938|9827
41100|11815
68554|10904
69115|6557
93359|12066
9206|8116
57817|13713
46522|11962
39073|8315
43396|8436
27943|8095
29397|11943
93322|12312
72208|15145
30858|9649
91723|8414
21645|12430
32998|8736
99150|10652
43598|10011
69302|10342
89673|11752
81587|12504
5785|9525
80639|10083
5922|11532
96572|7836
13859|10916
59856|9459
10870|10134
18197|9702
39220|13631
94091|9571
65884|10791
65914|10870
99775|8234
34410|6978
38484|7101
82040|9197
58503|10788
65522|11231
57100|7250
52282|7521
85328|9943
99360|10092
69735|9922
84891|10146
3534|11194
54829|11146
51536|10428
65961|8146
85375|9123
27696|8704
58179|10289
19212|8645
59491|11900
77744|10910
44916|9456
60901|12991
54750|11097
57995|9487
79406|12529
43945|6530
37169|8349
84725|11862
16239|7275
36456|10535
81613|13939
3462|12884
74116|11859
77894|10278
96280|11781
52394|11678
75076|8958
41312|11903
98130|8985
33232|8707
51129|11295
12463|9246
47736|8567
98103|7002
35686|17485
70157|8984
86062|8872
67506|8734
21563|7657
9970|645
10217|6283
96195|8061
32335|11619
7814|9351
61726|6883
50689|8156
46848|11983
56607|6498
89765|7586
61710|11880
7392|10153
56839|9412
21343|10806
18233|8798
25048|7550
19344|9266
92848|8956
88300|11529
96949|6511
33004|8181
73262|13604
67185|8035
66661|8217
49724|6263
97570|10418
6652|9478
48109|9767
11442|11942
3565|7093
10118|11049
19216|6060
52812|6929
79411|8588
45447|8817
8419|8063
65366|8803
49146|7836
9751|10707
95323|10601
41495|6156
7288|9723
55893|7750
76126|18252
94192|11853
12294|11012
20562|8220
59928|9504
63756|6677
35288|6389
95605|9524
35964|8315
60845|9772
42708|8378
86472|11884
2671|10388
2726|14991
70038|13405
3325|10497
55176|11065
95926|9129
10928|6183
60068|4368
8088|9106
15756|6590
69265|19473
30854|10241
91650|52
96256|9641
644|11131
7852|9287
64634|10554
992|6071
93492|12662
19409|10475
99512|8674
31370|13011
16356|9411
13950|17714
36024|10309
27152|6564
18450|9217
81433|9989
80873|10883
20340|3187
80424|9467
18447|7440
2029|10013
98562|6524
70912|8972
93685|6291
62229|11408
2715|8189
57013|11017
22430|2627
44380|9364
92491|10850
38927|6370
83613|8337
35433|8503
27697|9252
93935|13078
29925|8748
37583|8382
59702|8859
7363|11680
98973|7017
14754|8235
27551|9797
16199|10184
62649|6990
93588|11056
53187|12854
49402|9700
23733|10287
36206|9331
85427|7773
6743|11378
67928|9036
98041|19650
27584|6974
11201|11465
47574|6327
75621|8234
73663|9885
27878|8682
43385|8458
61129|9667
1234|10609
87086|5387
21780|10341
18786|7958
30920|10411
15092|10743
1698|8717
10462|13720
78157|11761
24348|8116
38297|11242
76486|8405
38342|1011
99665|11454
72937|11257
62854|8440
48011|13908
92748|7069
90845|11302
39049|13835
26657|11252
53713|10285
28122|9829
9389|5010
16211|10120
96614|8467
10527|10466
43426|7764
48788|10551
10808|10797
51943|12322
72802|8415
94478|10987
12120|9650
6625|6095
7868|9636
77640|10290
85956|1029
76043|9127
22414|623
18468|11129
22268|9854
74894|6035
14696|10334
11051|11204
80315|13290
5311|11216
50349|10351
28836|5962
17497|11486
7404|11832
91032|11969
3506|13517
92030|2845
36197|7104
71659|9215
99893|9071
55001|11808
77201|9486
38036|8688
5296|8176
92133|11321
284|10747
93978|7834
90363|11522
31638|17272
76726|6679
10443|13116
92039|11613
6099|11354
64603|8089
98135|7366
95681|16253
82250|9662
23013|9822
66675|8475
64531|8550
37672|11997
78484|10048
85161|11549
91237|9287
80219|10375
9891|13586
36281|14919
53836|9339
27480|8251
9282|11746
88745|11419
6285|12799
70833|19276
83343|8457
20021|13125
84055|14395
80278|11770
8992|6001
26182|13617
45096|11598
51162|12851
8623|9235
24119|9395
98486|9844
47302|9868
89107|6254
81085|7837
20699|9565
76140|8961
21775|10835
65592|8784
63702|7671
92958|9827
84955|17
23544|11723
26820|6128
46049|8373
12517|10362
10514|7084
75665|11369
76058|6417
62672|9659
40845|12967
82219|10802
48281|10354
82347|11119
79546|19704
7185|9673
23739|8352
90695|8172
47850|6568
58977|9493
94150|8425
15965|8704
55972|8317
19661|9108
60871|7309
40650|7781
79039|12410
77483|11924
10816|8762
9471|11579
85486|7937
62866|6644
32599|7609
11139|9885
64149|8457
19506|12792
12240|7264
5645|8704
17698|11415
55633|10192
6698|4379
22503|8512
9464|9440
72683|10371
93013|10450
31334|8626
96601|8988
81418|9867
71629|11080
81194|7662
44593|8239
26584|8238
78537|8142
71892|8694
24349|9804
26695|9332
22989|6794
34691|19581
50294|7780
88344|1627
19736|10965
85462|9024
16981|13552
82155|7163
30270|9896
59156|9574
37506|11189
46688|9521
53711|8559
26468|9426
67366|11209
32417|5528
43824|12565
32762|7277
77699|11175
9538|6766
94066|11530
85697|10434
12909|11269
430|11820
32162|6296
3761|10346
42104|10719
55865|8800
33836|7136
93249|13750
57912|7598
65068|10059
36558|9598
37149|7403
62113|8015
89004|11184
24537|16073
2755|8388
3176|9681
6972|7292
97673|8986
23397|9804
33027|10254
82165|10755
49001|8632
53542|10639
16464|12628
2268|6732
89428|9097
91502|8526
84199|8764
97972|8419
19865|10552
80754|10928
25963|6768
13881|7014
71266|9674
85059|10270
60261|10144
80750|8890
44496|10110
7704|11195
90540|13937
82047|9805
43733|11758
79607|12860
29759|10884
43289|11821
63636|648
60919|6548
66427|8913
28374|12019
26782|11365
91676|10506
13344|10209
9351|10075
16028|11673
8922|11284
49176|13915
68499|12612
4813|10205
14204|7043
96304|6787
36972|9934
76478|15462
70461|9473
49385|9144
90577|13479
45320|10542
45246|13439
87631|10475
17002|10218
76927|6750
90241|8504
63456|8458
57845|6139
84895|7529
77529|9723
84197|7324
54702|11451
41350|13357
17226|11819
21056|9781
77634|11216
79187|4803
386|10535
25610|10438
63617|9047
53161|8616
35971|7901
19030|9892
71485|12076
66603|8895
14456|9560
32721|8962
7472|11343
83032|11924
7341|13461
18496|11509
47938|8640
24667|11994
1935|6572
35602|10031
43125|8979
39000|11321
32679|13329
57122|9236
82467|10485
37505|9705
5660|13782
74246|11984
87607|11777
26867|11237
14789|9008
1333|13118
23176|9676
48396|13819
83010|8437
7734|10213
6872|10385
31697|9866
82031|9282
57352|11384
55730|9829
79271|9589
95350|11503
98704|6897
83639|10499
57897|7920
68627|12441
13974|9018
86268|8106
85949|11124
62583|11644
22133|9546
32934|8233
89743|12368
59285|7619
49388|9962
78692|9879
17281|9936
12087|12306
51067|8244
48413|6089
73438|8024
94501|9121
98694|7815
47990|9605
64232|7354
79212|9997
46530|13882
79737|9363
76853|11119
27388|12300
64561|9805
18742|12290
19262|13717
76828|10700
13164|9569
4247|12612
27429|12160
47376|11380
43991|11800
6383|7309
79906|13266
71885|3651
47573|10639
79266|10648
46306|6785
18791|6245
34577|6299
49124|9121
7766|9176
36719|8141
33964|9120
3345|7334
5584|9023
81201|11440
6757|13500
14049|6170
73918|12774
81310|11812
90478|10208
48452|10396
17558|9269
3700|9589
59710|10810
49440|8199
97982|8451
60296|8504
82718|11549
49660|7879
98469|11157
34874|11308
27498|13187
40918|17339
34230|9321
34551|9771
2122|8143
58911|11151
49011|12278
15256|10794
56380|9414
17569|10896
45753|10840
16688|7231
67970|6897
99090|12755
56421|9603
17744|7925
25949|12716
4367|3866
60139|10336
31720|8236
48058|9683
29612|9696
96455|13446
47511|10034
30758|8221
20197|9043
63414|7223
91283|10813
45494|10285
74745|8714
66432|10103
2027|8021
31230|10546
62469|11168
99446|7576
71297|6227
49344|8731
82700|8276
87679|9808
89970|8936
13867|8368
51633|11929
80646|18942
23266|9680
7511|6988
13987|9345
18271|10556
38357|10030
39883|11348
99005|10621
7944|8282
92564|10344
31504|9279
42841|11739
15721|13272
8087|12173
94834|13612
65742|8167
83125|8289
48545|2073
48488|7411
17973|11754
58752|10177
61210|6207
33192|12464
44235|8052
84720|9320
74905|10494
57888|9097
61797|11198
31840|10651
52703|11545
78290|10820
23405|12247
27588|10817
58172|10817
301|12975
89469|6991
33950|9826
70926|13313
60408|9263
32448|11076
6000|567
92235|7783
54192|12688
6424|9841
3413|11245
35216|9439
66367|9510
86234|13032
26268|9609
22705|12387
69935|9707
1019|11215
2557|10715
21708|11956
26483|10071
23379|9916
27449|6167
11145|10875
75806|12671
17699|10579
91475|7076
70350|16264
97131|10146
7649|8975
6854|3674
91256|8034
47912|11442
48117|9939
65512|11233
20388|10082
45491|10503
7765|10780
79765|8935
14828|11223
99452|11975
36743|10348
20238|9068
59402|12333
51535|11173
35936|10651
36060|9414
60564|12420
50447|7857
52460|10057
66843|9450
57616|11702
59830|9558
72729|10533
98684|10106
30765|10738
53245|8204
42840|13046
84350|12014
87078|9634
41651|9595
31707|8538
85874|10610
98729|6036
22147|11434
77931|7406
42940|5718
95752|11495
21531|10078
3198|9669
58955|9903
21535|10372
96399|10381
14937|2196
66807|9299
11459|7719
74517|10638
60358|13970
31216|10412
17974|8088
17117|8316
23519|8746
79077|9692
26227|9484
54674|10980
5659|11836
19381|7702
25206|12812
3492|8427
74554|19231
39082|10557
30666|11375
86154|11871
782|11816
34541|10323
98372|11512
99953|10033
69674|6712
85109|7272
25442|8998
52369|11658
96730|7080
52386|6043
1378|8804
74035|13065
93227|12821
33271|8735
71181|9749
12192|6614
45716|8738
29428|6896
90383|8366
41722|10962
37933|13176
32384|8725
51748|7828
25153|12226
65422|10786
41404|8021
47145|9510
1538|9581
71337|8713
82910|9020
5066|9180
75641|13360
62416|8744
7994|11303
74659|9516
16305|12045
25432|10526
62211|10702
81147|1008
52046|11325
70498|9501
96680|11009
32001|13803
22135|10120
30652|9955
15612|7655
38448|9203
6741|12745
60625|12683
19013|6875
73122|9742
74736|8575
27500|13345
95376|11342
29580|8733
76377|13833
42016|12321
90782|10700
74325|11682
50627|10260
34325|11699
48045|13878
72019|10730
80323|13718
63363|11921
25337|12102
76946|11289
6494|9788
29616|6667
36504|10803
55434|6775
96490|13064
1178|13861
45560|8923
20180|8689
91771|10104
52228|6229
2672|9795
20343|6773
19597|9791
14262|9035
79617|11854
24239|8708
94753|11764
40351|10701
11807|9873
58696|8999
94244|11894
16826|10152
5192|6871
10007|2965
58871|8452
31388|8742
20202|6233
76171|9524
70197|10286
86257|6767
41303|7496
13400|8608
63951|9449
16024|8732
68320|8984
15732|13686
84926|11868
59818|7295
24870|8251
16588|10831
68105|8843
22871|10804
14834|13802
38368|12081
53671|10088
93523|9924
62255|11828
18097|5332
68317|9877
71190|6578
25005|11992
34060|11530
96879|9251
61882|12816
43209|10598
38386|10345
27191|13919
1496|9301
69688|11794
97045|6471
12847|16401
71777|17189
95789|10496
99273|8541
71654|13379
27103|1203
79439|10308
22398|8181
10543|10608
78105|9837
27095|6586
1532|8153
37131|6589
83044|9661
26238|13683
77753|10292
28972|12058
85470|6284
37347|9173
67397|10509
55391|9135
15887|9048
65467|11101
22751|11914
93320|16622
75737|10412
55119|10144
35680|9745
18343|13099
6058|12301
66936|11074
85903|11576
73577|6582
4183|3277
71644|8373
26478|12102
21398|10523
54236|8671
161|9280
46431|13452
25902|9129
55648|10453
9906|12641
77064|8694
46240|11566
477|11704
9469|11121
40032|13124
21441|11604
99523|8586
60784|10923
13425|12333
88881|17983
32928|9572
78841|10849
18002|11451
74284|10538
57264|7770
58767|8278
27451|8324
52767|11642
20225|10347
46880|11258
94975|11443
87200|11062
37548|9106
11|8010
13832|9571
80249|13051
50291|8777
44292|11741
44639|9419
67257|13299
1637|8097
39684|8624
82096|3205
18207|11630
77859|10794
7405|8001
86491|10620
8327|9413
1634|6198
29445|9090
36441|8138
96370|8480
30249|10746
13977|10726
25688|11972
74944|8246
21271|8269
63223|11920
23899|7311
95036|12507
28408|11108
67162|8172
63265|8731
6387|6264
89117|10124
69465|10167
16470|7017
75723|8236
25429|9056
85590|2103
94026|11130
63866|11114
32991|8767
9503|11085
74316|13386
98224|14297
7083|10491
54326|8679
72935|7551
59622|3320
8785|9970
81081|6677
79092|10507
67571|10173
75495|9601
22721|12991
12075|11643
9589|8618
70982|9846
